"REF_DATE","GEO","DGUID","Population centre and rural areas","Class of worker","North American Industry Classification System (NAICS)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020-07","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Manufacturing [31-33]","Persons","249","thousands","3","v1235027683","7.1.3.7","25.9","","","","1"
"2020-08","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Manufacturing [31-33]","Persons","249","thousands","3","v1235027683","7.1.3.7","26.2","","","","1"
"2020-09","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Manufacturing [31-33]","Persons","249","thousands","3","v1235027683","7.1.3.7","31.0","","","","1"
"2020-10","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Manufacturing [31-33]","Persons","249","thousands","3","v1235027683","7.1.3.7","37.7","","","","1"
"2020-11","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Manufacturing [31-33]","Persons","249","thousands","3","v1235027683","7.1.3.7","35.8","","","","1"
"2020-12","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Manufacturing [31-33]","Persons","249","thousands","3","v1235027683","7.1.3.7","38.4","","","","1"
"2021-01","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Manufacturing [31-33]","Persons","249","thousands","3","v1235027683","7.1.3.7","36.8","","","","1"
"2021-02","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Manufacturing [31-33]","Persons","249","thousands","3","v1235027683","7.1.3.7","35.2","","","","1"
"2021-03","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Manufacturing [31-33]","Persons","249","thousands","3","v1235027683","7.1.3.7","30.9","","","","1"
"2021-04","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Manufacturing [31-33]","Persons","249","thousands","3","v1235027683","7.1.3.7","34.6","","","","1"
"2021-05","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Manufacturing [31-33]","Persons","249","thousands","3","v1235027683","7.1.3.7","30.9","","","","1"
"2021-06","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Manufacturing [31-33]","Persons","249","thousands","3","v1235027683","7.1.3.7","30.6","","","","1"
"2021-07","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Manufacturing [31-33]","Persons","249","thousands","3","v1235027683","7.1.3.7","31.1","","","","1"
"2021-08","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Manufacturing [31-33]","Persons","249","thousands","3","v1235027683","7.1.3.7","31.0","","","","1"
"2021-09","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Manufacturing [31-33]","Persons","249","thousands","3","v1235027683","7.1.3.7","30.4","","","","1"
"2021-10","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Manufacturing [31-33]","Persons","249","thousands","3","v1235027683","7.1.3.7","28.3","","","","1"
"2021-11","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Manufacturing [31-33]","Persons","249","thousands","3","v1235027683","7.1.3.7","32.7","","","","1"
"2021-12","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Manufacturing [31-33]","Persons","249","thousands","3","v1235027683","7.1.3.7","30.6","","","","1"
"2022-01","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Manufacturing [31-33]","Persons","249","thousands","3","v1235027683","7.1.3.7","30.2","","","","1"
"2022-02","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Manufacturing [31-33]","Persons","249","thousands","3","v1235027683","7.1.3.7","28.1","","","","1"
"2022-03","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Manufacturing [31-33]","Persons","249","thousands","3","v1235027683","7.1.3.7","32.5","","","","1"
"2022-04","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Manufacturing [31-33]","Persons","249","thousands","3","v1235027683","7.1.3.7","25.0","","","","1"
"2022-05","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Manufacturing [31-33]","Persons","249","thousands","3","v1235027683","7.1.3.7","24.8","","","","1"
"2022-06","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Manufacturing [31-33]","Persons","249","thousands","3","v1235027683","7.1.3.7","22.4","","","","1"
"2022-07","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Manufacturing [31-33]","Persons","249","thousands","3","v1235027683","7.1.3.7","19.9","","","","1"
"2022-08","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Manufacturing [31-33]","Persons","249","thousands","3","v1235027683","7.1.3.7","27.0","","","","1"
"2022-09","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Manufacturing [31-33]","Persons","249","thousands","3","v1235027683","7.1.3.7","26.1","","","","1"
"2022-10","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Manufacturing [31-33]","Persons","249","thousands","3","v1235027683","7.1.3.7","26.0","","","","1"
"2022-11","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Manufacturing [31-33]","Persons","249","thousands","3","v1235027683","7.1.3.7","29.5","","","","1"
"2022-12","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Manufacturing [31-33]","Persons","249","thousands","3","v1235027683","7.1.3.7","32.0","","","","1"
"2023-01","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Manufacturing [31-33]","Persons","249","thousands","3","v1235027683","7.1.3.7","35.7","","","","1"
"2023-02","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Manufacturing [31-33]","Persons","249","thousands","3","v1235027683","7.1.3.7","34.9","","","","1"
"2011-10","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","796.9","","","","1"
"2011-11","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","786.4","","","","1"
"2011-12","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","785.4","","","","1"
"2012-01","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","775.6","","","","1"
"2012-02","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","768.5","","","","1"
"2012-03","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","792.0","","","","1"
"2012-04","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","798.5","","","","1"
"2012-05","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","798.9","","","","1"
"2012-06","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","816.7","","","","1"
"2012-07","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","808.3","","","","1"
"2012-08","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","789.6","","","","1"
"2012-09","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","790.9","","","","1"
"2012-10","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","789.8","","","","1"
"2012-11","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","782.9","","","","1"
"2012-12","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","771.9","","","","1"
"2013-01","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","779.2","","","","1"
"2013-02","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","781.2","","","","1"
"2013-03","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","796.4","","","","1"
"2013-04","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","807.9","","","","1"
"2013-05","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","817.5","","","","1"
"2013-06","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","814.5","","","","1"
"2013-07","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","818.0","","","","1"
"2013-08","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","841.6","","","","1"
"2013-09","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","834.5","","","","1"
"2013-10","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","806.6","","","","1"
"2013-11","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","792.9","","","","1"
"2013-12","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","785.4","","","","1"
"2014-01","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","783.1","","","","1"
"2014-02","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","788.5","","","","1"
"2014-03","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","801.1","","","","1"
"2014-04","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","812.5","","","","1"
"2014-05","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","827.2","","","","1"
"2014-06","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","828.1","","","","1"
"2014-07","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","837.9","","","","1"
"2014-08","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","839.7","","","","1"
"2014-09","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","816.3","","","","1"
"2014-10","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","830.5","","","","1"
"2014-11","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","831.7","","","","1"
"2014-12","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","823.0","","","","1"
"2015-01","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","816.3","","","","1"
"2015-02","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","803.8","","","","1"
"2015-03","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","802.7","","","","1"
"2015-04","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","811.4","","","","1"
"2015-05","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","834.6","","","","1"
"2015-06","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","828.4","","","","1"
"2015-07","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","843.3","","","","1"
"2015-08","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","844.3","","","","1"
"2015-09","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","879.4","","","","1"
"2015-10","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","862.9","","","","1"
"2015-11","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","853.2","","","","1"
"2015-12","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","849.6","","","","1"
"2016-01","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","817.9","","","","1"
"2016-02","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","820.6","","","","1"
"2016-03","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","836.2","","","","1"
"2016-04","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","859.3","","","","1"
"2016-05","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","838.8","","","","1"
"2016-06","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","852.1","","","","1"
"2016-07","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","843.4","","","","1"
"2016-08","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","828.2","","","","1"
"2016-09","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","828.0","","","","1"
"2016-10","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","839.5","","","","1"
"2016-11","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","826.2","","","","1"
"2016-12","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","817.4","","","","1"
"2017-01","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","807.0","","","","1"
"2017-02","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","819.4","","","","1"
"2017-03","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","831.0","","","","1"
"2017-04","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","847.3","","","","1"
"2017-05","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","864.4","","","","1"
"2017-06","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","880.8","","","","1"
"2017-07","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","863.1","","","","1"
"2017-08","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","858.0","","","","1"
"2017-09","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","874.3","","","","1"
"2017-10","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","862.8","","","","1"
"2017-11","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","887.5","","","","1"
"2017-12","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","874.6","","","","1"
"2018-01","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","874.3","","","","1"
"2018-02","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","877.9","","","","1"
"2018-03","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","868.3","","","","1"
"2018-04","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","893.1","","","","1"
"2018-05","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","902.7","","","","1"
"2018-06","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","911.7","","","","1"
"2018-07","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","928.7","","","","1"
"2018-08","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","916.4","","","","1"
"2018-09","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","925.7","","","","1"
"2018-10","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","932.6","","","","1"
"2018-11","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","920.9","","","","1"
"2018-12","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","918.7","","","","1"
"2019-01","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","902.7","","","","1"
"2019-02","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","903.6","","","","1"
"2019-03","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","918.5","","","","1"
"2019-04","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","935.0","","","","1"
"2019-05","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","928.2","","","","1"
"2019-06","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","943.4","","","","1"
"2019-07","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","943.2","","","","1"
"2019-08","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","920.7","","","","1"
"2019-09","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","913.2","","","","1"
"2019-10","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","923.5","","","","1"
"2019-11","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","928.0","","","","1"
"2019-12","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","898.4","","","","1"
"2020-01","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","914.4","","","","1"
"2020-02","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","900.6","","","","1"
"2020-03","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","890.7","","","","1"
"2020-04","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","890.2","","","","1"
"2020-05","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","872.8","","","","1"
"2020-06","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","879.6","","","","1"
"2020-07","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","867.9","","","","1"
"2020-08","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","889.2","","","","1"
"2020-09","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","877.9","","","","1"
"2020-10","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","873.7","","","","1"
"2020-11","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","894.2","","","","1"
"2020-12","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","848.2","","","","1"
"2021-01","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","866.2","","","","1"
"2021-02","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","846.7","","","","1"
"2021-03","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","854.8","","","","1"
"2021-04","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","881.9","","","","1"
"2021-05","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","877.3","","","","1"
"2021-06","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","863.9","","","","1"
"2021-07","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","873.3","","","","1"
"2021-08","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","868.4","","","","1"
"2021-09","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","852.1","","","","1"
"2021-10","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","846.6","","","","1"
"2021-11","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","856.1","","","","1"
"2021-12","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","865.0","","","","1"
"2022-01","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","860.6","","","","1"
"2022-02","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","868.6","","","","1"
"2022-03","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","870.3","","","","1"
"2022-04","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","862.3","","","","1"
"2022-05","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","867.5","","","","1"
"2022-06","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","849.9","","","","1"
"2022-07","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","866.9","","","","1"
"2022-08","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","853.6","","","","1"
"2022-09","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","849.6","","","","1"
"2022-10","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","848.7","","","","1"
"2022-11","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","876.9","","","","1"
"2022-12","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","861.1","","","","1"
"2023-01","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","854.9","","","","1"
"2023-02","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Services-producing sector","Persons","249","thousands","3","v1235027684","7.1.3.8","836.2","","","","1"
"2011-10","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Wholesale and retail trade [41, 44-45]","Persons","249","thousands","3","v1235027685","7.1.3.9","107.7","","","","1"
"2011-11","Ontario","2016A000235","Total, all population centres and rural areas","Self-employed","Wholesale and retail trade [41, 44-45]","Persons","249","thousands","3","v1235027685","7.1.3.9","112.2","","","","1"
